"","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"49",48,0.36,0.211,9,-21.07,1,0.0285,0.989,0.951,0.111,0.323,78.338,"audio_features","1Yq14EUjLgUoxc3voRLcA8","spotify:track:1Yq14EUjLgUoxc3voRLcA8","https://api.spotify.com/v1/tracks/1Yq14EUjLgUoxc3voRLcA8","https://api.spotify.com/v1/audio-analysis/1Yq14EUjLgUoxc3voRLcA8",138375,4
"50",49,0.353,0.16,11,-22.605,1,0.0537,0.954,0.923,0.123,0.102,127.345,"audio_features","10JtpuIqff2udcpn1Zq0MU","spotify:track:10JtpuIqff2udcpn1Zq0MU","https://api.spotify.com/v1/tracks/10JtpuIqff2udcpn1Zq0MU","https://api.spotify.com/v1/audio-analysis/10JtpuIqff2udcpn1Zq0MU",60056,3
"51",50,0.413,0.0368,5,-21.181,1,0.0663,0.987,0.953,0.0809,0.273,74.079,"audio_features","3xhY72b0PxUO8yvWS7fIH5","spotify:track:3xhY72b0PxUO8yvWS7fIH5","https://api.spotify.com/v1/tracks/3xhY72b0PxUO8yvWS7fIH5","https://api.spotify.com/v1/audio-analysis/3xhY72b0PxUO8yvWS7fIH5",210000,4
"52",51,0.379,0.0224,9,-24.579,0,0.0626,0.995,0.942,0.153,0.195,70.101,"audio_features","5l1R6qUI5veydVQexq9FXR","spotify:track:5l1R6qUI5veydVQexq9FXR","https://api.spotify.com/v1/tracks/5l1R6qUI5veydVQexq9FXR","https://api.spotify.com/v1/audio-analysis/5l1R6qUI5veydVQexq9FXR",152360,4
"53",52,0.728,0.158,4,-22.022,0,0.0445,0.892,0.885,0.11,0.624,110.12,"audio_features","30W8W1hIt0h2nfGao1uIQW","spotify:track:30W8W1hIt0h2nfGao1uIQW","https://api.spotify.com/v1/tracks/30W8W1hIt0h2nfGao1uIQW","https://api.spotify.com/v1/audio-analysis/30W8W1hIt0h2nfGao1uIQW",141174,4
"54",53,0.603,0.0145,4,-26.494,1,0.0998,0.992,0.952,0.108,0.464,121.373,"audio_features","1ZeaFZyw4QWcrxwtf2U36M","spotify:track:1ZeaFZyw4QWcrxwtf2U36M","https://api.spotify.com/v1/tracks/1ZeaFZyw4QWcrxwtf2U36M","https://api.spotify.com/v1/audio-analysis/1ZeaFZyw4QWcrxwtf2U36M",107287,4
"55",54,0.562,0.262,8,-22.479,1,0.0318,0.993,0.958,0.11,0.906,78.356,"audio_features","7xMEybQRUQDywS1ISedkB1","spotify:track:7xMEybQRUQDywS1ISedkB1","https://api.spotify.com/v1/tracks/7xMEybQRUQDywS1ISedkB1","https://api.spotify.com/v1/audio-analysis/7xMEybQRUQDywS1ISedkB1",116647,3
"56",55,0.374,0.0308,1,-27.1,1,0.0496,0.993,0.909,0.0847,0.0499,64.948,"audio_features","4sdhaq0Z4KL5oCF5GCgTtt","spotify:track:4sdhaq0Z4KL5oCF5GCgTtt","https://api.spotify.com/v1/tracks/4sdhaq0Z4KL5oCF5GCgTtt","https://api.spotify.com/v1/audio-analysis/4sdhaq0Z4KL5oCF5GCgTtt",299075,4
"57",56,0.509,0.23,4,-24.055,1,0.0685,0.968,0.887,0.118,0.915,137.067,"audio_features","5rpjPNIOsxFyCzI1rqDTxW","spotify:track:5rpjPNIOsxFyCzI1rqDTxW","https://api.spotify.com/v1/tracks/5rpjPNIOsxFyCzI1rqDTxW","https://api.spotify.com/v1/audio-analysis/5rpjPNIOsxFyCzI1rqDTxW",204826,4
"58",57,0.505,0.0957,8,-22.269,1,0.0502,0.991,0.948,0.127,0.323,161.749,"audio_features","735sx4VksQB31TokmlO9MP","spotify:track:735sx4VksQB31TokmlO9MP","https://api.spotify.com/v1/tracks/735sx4VksQB31TokmlO9MP","https://api.spotify.com/v1/audio-analysis/735sx4VksQB31TokmlO9MP",111905,4
"59",58,0.296,0.119,6,-20.169,0,0.0337,0.949,0.876,0.106,0.122,73.47,"audio_features","5EQOiCieMPhn5kbOFlGHdb","spotify:track:5EQOiCieMPhn5kbOFlGHdb","https://api.spotify.com/v1/tracks/5EQOiCieMPhn5kbOFlGHdb","https://api.spotify.com/v1/audio-analysis/5EQOiCieMPhn5kbOFlGHdb",214000,3
"60",59,0.392,0.256,9,-15.501,1,0.0478,0.904,0.933,0.117,0.533,135.51,"audio_features","6ngD0fgeMXwCLjPJSIUnRK","spotify:track:6ngD0fgeMXwCLjPJSIUnRK","https://api.spotify.com/v1/tracks/6ngD0fgeMXwCLjPJSIUnRK","https://api.spotify.com/v1/audio-analysis/6ngD0fgeMXwCLjPJSIUnRK",83011,3
"61",60,0.618,0.257,9,-22.584,1,0.0302,0.992,0.966,0.121,0.43,154.537,"audio_features","6rHIbRERlC885tV2Ptm1Tz","spotify:track:6rHIbRERlC885tV2Ptm1Tz","https://api.spotify.com/v1/tracks/6rHIbRERlC885tV2Ptm1Tz","https://api.spotify.com/v1/audio-analysis/6rHIbRERlC885tV2Ptm1Tz",77934,3
"62",61,0.422,0.111,2,-21.08,1,0.0523,0.991,0.966,0.118,0.298,118.795,"audio_features","49e8ZedtZlJlZv7lBycOxt","spotify:track:49e8ZedtZlJlZv7lBycOxt","https://api.spotify.com/v1/tracks/49e8ZedtZlJlZv7lBycOxt","https://api.spotify.com/v1/audio-analysis/49e8ZedtZlJlZv7lBycOxt",264000,4
"63",62,0.419,0.194,2,-21.515,1,0.026,0.991,0.918,0.111,0.185,74.991,"audio_features","7jdD5kGG5xSJkx0fJSltwb","spotify:track:7jdD5kGG5xSJkx0fJSltwb","https://api.spotify.com/v1/tracks/7jdD5kGG5xSJkx0fJSltwb","https://api.spotify.com/v1/audio-analysis/7jdD5kGG5xSJkx0fJSltwb",214400,4
"64",63,0.421,0.118,2,-17.703,1,0.0408,0.842,0.938,0.115,0.175,104.03,"audio_features","5fJD7wh9yoSTpl9d5rgl7l","spotify:track:5fJD7wh9yoSTpl9d5rgl7l","https://api.spotify.com/v1/tracks/5fJD7wh9yoSTpl9d5rgl7l","https://api.spotify.com/v1/audio-analysis/5fJD7wh9yoSTpl9d5rgl7l",68692,4
"65",64,0.444,0.0455,2,-25.025,1,0.0641,0.993,0.957,0.106,0.369,132.276,"audio_features","3xFWANp9YOH2gJSVcBtXLW","spotify:track:3xFWANp9YOH2gJSVcBtXLW","https://api.spotify.com/v1/tracks/3xFWANp9YOH2gJSVcBtXLW","https://api.spotify.com/v1/audio-analysis/3xFWANp9YOH2gJSVcBtXLW",129215,4
"66",65,0.286,0.18,0,-25.938,1,0.0356,0.996,0.885,0.0868,0.489,164.707,"audio_features","4WZdu6Jy8XTDypVJIWCC8f","spotify:track:4WZdu6Jy8XTDypVJIWCC8f","https://api.spotify.com/v1/tracks/4WZdu6Jy8XTDypVJIWCC8f","https://api.spotify.com/v1/audio-analysis/4WZdu6Jy8XTDypVJIWCC8f",112733,4
"67",66,0.372,0.167,6,-22.356,0,0.0371,0.988,0.86,0.171,0.155,127.632,"audio_features","3BjlZyfI5DRaKRl21qcx4P","spotify:track:3BjlZyfI5DRaKRl21qcx4P","https://api.spotify.com/v1/tracks/3BjlZyfI5DRaKRl21qcx4P","https://api.spotify.com/v1/audio-analysis/3BjlZyfI5DRaKRl21qcx4P",99465,3
"68",67,0.388,0.5,7,-15.975,1,0.0443,0.917,0.683,0.091,0.85,157.202,"audio_features","0cR9yoFxk3bwrVVVr8A4X8","spotify:track:0cR9yoFxk3bwrVVVr8A4X8","https://api.spotify.com/v1/tracks/0cR9yoFxk3bwrVVVr8A4X8","https://api.spotify.com/v1/audio-analysis/0cR9yoFxk3bwrVVVr8A4X8",69120,4
"69",68,0.0939,0.0336,2,-24.041,0,0.0606,0.927,0.83,0.0954,0.0516,67.359,"audio_features","1upQiytDIEZfl9ItruoXuC","spotify:track:1upQiytDIEZfl9ItruoXuC","https://api.spotify.com/v1/tracks/1upQiytDIEZfl9ItruoXuC","https://api.spotify.com/v1/audio-analysis/1upQiytDIEZfl9ItruoXuC",207267,3
"70",69,0.421,0.0287,4,-25.611,1,0.0729,0.977,0.869,0.0965,0.356,71.421,"audio_features","0TgDW7tnPLSANiC7LlZgJA","spotify:track:0TgDW7tnPLSANiC7LlZgJA","https://api.spotify.com/v1/tracks/0TgDW7tnPLSANiC7LlZgJA","https://api.spotify.com/v1/audio-analysis/0TgDW7tnPLSANiC7LlZgJA",256026,3
"71",70,0.57,0.383,4,-19.902,1,0.04,0.988,0.913,0.149,0.373,179.598,"audio_features","6IKz9RumdrrpLoOpHgWw83","spotify:track:6IKz9RumdrrpLoOpHgWw83","https://api.spotify.com/v1/tracks/6IKz9RumdrrpLoOpHgWw83","https://api.spotify.com/v1/audio-analysis/6IKz9RumdrrpLoOpHgWw83",35319,3
"72",71,0.477,0.509,9,-21.468,0,0.0337,0.991,0.959,0.115,0.284,157.802,"audio_features","5CBRcFAHpnSJjAAmJbT67T","spotify:track:5CBRcFAHpnSJjAAmJbT67T","https://api.spotify.com/v1/tracks/5CBRcFAHpnSJjAAmJbT67T","https://api.spotify.com/v1/audio-analysis/5CBRcFAHpnSJjAAmJbT67T",40327,3
"73",72,0.793,0.171,9,-20.494,0,0.0593,0.995,0.944,0.0989,0.952,103.023,"audio_features","2HJ5xux8xS8qTdFSBw5LZ7","spotify:track:2HJ5xux8xS8qTdFSBw5LZ7","https://api.spotify.com/v1/tracks/2HJ5xux8xS8qTdFSBw5LZ7","https://api.spotify.com/v1/audio-analysis/2HJ5xux8xS8qTdFSBw5LZ7",32000,4
"74",73,0.287,0.113,8,-24.408,1,0.0382,0.988,0.918,0.125,0.196,71.846,"audio_features","5mMYPSGI7ofMFvJCHLP1ta","spotify:track:5mMYPSGI7ofMFvJCHLP1ta","https://api.spotify.com/v1/tracks/5mMYPSGI7ofMFvJCHLP1ta","https://api.spotify.com/v1/audio-analysis/5mMYPSGI7ofMFvJCHLP1ta",112907,4
"75",74,0.451,0.538,9,-20.576,1,0.0469,0.961,0.934,0.136,0.952,179.695,"audio_features","1kYIuNSmcyDpm7Jmtsq8db","spotify:track:1kYIuNSmcyDpm7Jmtsq8db","https://api.spotify.com/v1/tracks/1kYIuNSmcyDpm7Jmtsq8db","https://api.spotify.com/v1/audio-analysis/1kYIuNSmcyDpm7Jmtsq8db",35409,3
"76",75,0.468,0.512,9,-19.394,1,0.0274,0.972,0.881,0.131,0.942,179.492,"audio_features","64ZcWEDV9JWrkxgozPPQCf","spotify:track:64ZcWEDV9JWrkxgozPPQCf","https://api.spotify.com/v1/tracks/64ZcWEDV9JWrkxgozPPQCf","https://api.spotify.com/v1/audio-analysis/64ZcWEDV9JWrkxgozPPQCf",34663,3
"77",76,0.645,0.405,9,-19.295,1,0.0408,0.986,0.954,0.124,0.672,100.727,"audio_features","6CRqkVb6PYREA2qTUAhwbe","spotify:track:6CRqkVb6PYREA2qTUAhwbe","https://api.spotify.com/v1/tracks/6CRqkVb6PYREA2qTUAhwbe","https://api.spotify.com/v1/audio-analysis/6CRqkVb6PYREA2qTUAhwbe",31112,4
"78",77,0.511,0.0985,8,-21.909,1,0.049,0.991,0.953,0.122,0.0702,80.784,"audio_features","5FnFMGFRC3xRB3HJFv8X4D","spotify:track:5FnFMGFRC3xRB3HJFv8X4D","https://api.spotify.com/v1/tracks/5FnFMGFRC3xRB3HJFv8X4D","https://api.spotify.com/v1/audio-analysis/5FnFMGFRC3xRB3HJFv8X4D",112000,3
"79",78,0.636,0.106,7,-23.699,1,0.0397,0.989,0.922,0.113,0.19,100.971,"audio_features","08vy5OlWvy51SIn36TJFuM","spotify:track:08vy5OlWvy51SIn36TJFuM","https://api.spotify.com/v1/tracks/08vy5OlWvy51SIn36TJFuM","https://api.spotify.com/v1/audio-analysis/08vy5OlWvy51SIn36TJFuM",203676,3
"80",79,0.734,0.298,9,-19.832,1,0.227,0.907,0.97,0.103,0.987,93.996,"audio_features","4DXDwZzAkA5lzLmGUMlLBH","spotify:track:4DXDwZzAkA5lzLmGUMlLBH","https://api.spotify.com/v1/tracks/4DXDwZzAkA5lzLmGUMlLBH","https://api.spotify.com/v1/audio-analysis/4DXDwZzAkA5lzLmGUMlLBH",76000,4
"81",80,0.454,0.139,4,-24.564,1,0.0368,0.977,0.916,0.124,0.246,176.031,"audio_features","1yffVPmCt0JW5Rl1HsMq6f","spotify:track:1yffVPmCt0JW5Rl1HsMq6f","https://api.spotify.com/v1/tracks/1yffVPmCt0JW5Rl1HsMq6f","https://api.spotify.com/v1/audio-analysis/1yffVPmCt0JW5Rl1HsMq6f",178761,4
"82",81,0.119,0.116,5,-24.473,1,0.0435,0.985,0.925,0.0821,0.0698,70.524,"audio_features","4tqXM43WwafETrdx1UTZog","spotify:track:4tqXM43WwafETrdx1UTZog","https://api.spotify.com/v1/tracks/4tqXM43WwafETrdx1UTZog","https://api.spotify.com/v1/audio-analysis/4tqXM43WwafETrdx1UTZog",144413,3
"83",82,0.674,0.133,7,-21.488,1,0.0648,0.991,0.944,0.107,0.963,101.935,"audio_features","0wxswa67aUP41IAMF86qtM","spotify:track:0wxswa67aUP41IAMF86qtM","https://api.spotify.com/v1/tracks/0wxswa67aUP41IAMF86qtM","https://api.spotify.com/v1/audio-analysis/0wxswa67aUP41IAMF86qtM",85000,4
"84",83,0.581,0.131,4,-22.068,1,0.0352,0.991,0.82,0.116,0.353,140.018,"audio_features","1nioCwM85FcMzdnnr8BPQ8","spotify:track:1nioCwM85FcMzdnnr8BPQ8","https://api.spotify.com/v1/tracks/1nioCwM85FcMzdnnr8BPQ8","https://api.spotify.com/v1/audio-analysis/1nioCwM85FcMzdnnr8BPQ8",143146,4
"85",84,0.612,0.278,0,-19.425,1,0.051,0.994,0.906,0.126,0.96,100.611,"audio_features","199SX1mEevNAvawVGsz7zt","spotify:track:199SX1mEevNAvawVGsz7zt","https://api.spotify.com/v1/tracks/199SX1mEevNAvawVGsz7zt","https://api.spotify.com/v1/audio-analysis/199SX1mEevNAvawVGsz7zt",64000,4
"86",85,0.58,0.292,2,-21.556,1,0.0324,0.978,0.865,0.11,0.472,103.997,"audio_features","5LwxcjquYKQEIpKg3gdMSW","spotify:track:5LwxcjquYKQEIpKg3gdMSW","https://api.spotify.com/v1/tracks/5LwxcjquYKQEIpKg3gdMSW","https://api.spotify.com/v1/audio-analysis/5LwxcjquYKQEIpKg3gdMSW",177687,3
"87",86,0.0736,0.0368,4,-19.684,1,0.0413,0.98,0.935,0.123,0.0383,75.418,"audio_features","2KQutz8I45W3CxrV773uGS","spotify:track:2KQutz8I45W3CxrV773uGS","https://api.spotify.com/v1/tracks/2KQutz8I45W3CxrV773uGS","https://api.spotify.com/v1/audio-analysis/2KQutz8I45W3CxrV773uGS",219626,3
"88",87,0.327,0.144,4,-21.918,1,0.0416,0.987,0.859,0.108,0.505,168.382,"audio_features","2rMESq8oKyy2WccsgJsV8R","spotify:track:2rMESq8oKyy2WccsgJsV8R","https://api.spotify.com/v1/tracks/2rMESq8oKyy2WccsgJsV8R","https://api.spotify.com/v1/audio-analysis/2rMESq8oKyy2WccsgJsV8R",129335,4
"89",88,0.618,0.195,0,-20.695,1,0.0819,0.992,0.937,0.105,0.904,118.235,"audio_features","3TCmhMaJxOguOGPL5VD3Dm","spotify:track:3TCmhMaJxOguOGPL5VD3Dm","https://api.spotify.com/v1/tracks/3TCmhMaJxOguOGPL5VD3Dm","https://api.spotify.com/v1/audio-analysis/3TCmhMaJxOguOGPL5VD3Dm",78000,4
"90",89,0.224,0.188,7,-20.499,1,0.0642,0.995,0.881,0.136,0.494,204.313,"audio_features","4YgQ5x2VdVLYYxCPBMcnnn","spotify:track:4YgQ5x2VdVLYYxCPBMcnnn","https://api.spotify.com/v1/tracks/4YgQ5x2VdVLYYxCPBMcnnn","https://api.spotify.com/v1/audio-analysis/4YgQ5x2VdVLYYxCPBMcnnn",211760,3
"91",90,0.671,0.221,11,-21.597,0,0.0508,0.988,0.908,0.139,0.774,119.977,"audio_features","0tUHe91unALEBEoLkMZlpi","spotify:track:0tUHe91unALEBEoLkMZlpi","https://api.spotify.com/v1/tracks/0tUHe91unALEBEoLkMZlpi","https://api.spotify.com/v1/audio-analysis/0tUHe91unALEBEoLkMZlpi",61533,3
"92",91,0.428,0.335,11,-20.095,0,0.0398,0.976,0.831,0.129,0.364,89.948,"audio_features","3ZfbH8fW6TN1V4JpXsws84","spotify:track:3ZfbH8fW6TN1V4JpXsws84","https://api.spotify.com/v1/tracks/3ZfbH8fW6TN1V4JpXsws84","https://api.spotify.com/v1/audio-analysis/3ZfbH8fW6TN1V4JpXsws84",86256,4
"93",92,0.442,0.166,5,-21.493,1,0.0598,0.993,0.949,0.111,0.866,111.037,"audio_features","6hlhQUPFZcEdPJ31BecWxZ","spotify:track:6hlhQUPFZcEdPJ31BecWxZ","https://api.spotify.com/v1/tracks/6hlhQUPFZcEdPJ31BecWxZ","https://api.spotify.com/v1/audio-analysis/6hlhQUPFZcEdPJ31BecWxZ",47000,4
"94",93,0.734,0.298,9,-19.832,1,0.227,0.907,0.97,0.103,0.987,93.996,"audio_features","4DXDwZzAkA5lzLmGUMlLBH","spotify:track:4DXDwZzAkA5lzLmGUMlLBH","https://api.spotify.com/v1/tracks/4DXDwZzAkA5lzLmGUMlLBH","https://api.spotify.com/v1/audio-analysis/4DXDwZzAkA5lzLmGUMlLBH",76000,4
"95",94,0.326,0.197,6,-23.374,0,0.0367,0.974,0.92,0.175,0.657,98.769,"audio_features","4AOPvLdw5GacBPAQ2yLF2h","spotify:track:4AOPvLdw5GacBPAQ2yLF2h","https://api.spotify.com/v1/tracks/4AOPvLdw5GacBPAQ2yLF2h","https://api.spotify.com/v1/audio-analysis/4AOPvLdw5GacBPAQ2yLF2h",80527,3
"96",95,0.418,0.103,6,-25.895,1,0.127,0.992,0.923,0.143,0.416,167.997,"audio_features","6MxoDqi5KKNyuom4g4t4o4","spotify:track:6MxoDqi5KKNyuom4g4t4o4","https://api.spotify.com/v1/tracks/6MxoDqi5KKNyuom4g4t4o4","https://api.spotify.com/v1/audio-analysis/6MxoDqi5KKNyuom4g4t4o4",159280,3
"97",96,0.439,0.0164,1,-31.026,1,0.0391,0.995,0.922,0.101,0.433,71.427,"audio_features","4iqLPS7KSoXQ1mBq6KgIpS","spotify:track:4iqLPS7KSoXQ1mBq6KgIpS","https://api.spotify.com/v1/tracks/4iqLPS7KSoXQ1mBq6KgIpS","https://api.spotify.com/v1/audio-analysis/4iqLPS7KSoXQ1mBq6KgIpS",125520,4
"98",97,0.28,0.00811,1,-26.259,0,0.0497,0.992,0.921,0.0815,0.151,69.525,"audio_features","0IThNi6hse124H9EjxsBwy","spotify:track:0IThNi6hse124H9EjxsBwy","https://api.spotify.com/v1/tracks/0IThNi6hse124H9EjxsBwy","https://api.spotify.com/v1/audio-analysis/0IThNi6hse124H9EjxsBwy",263693,4
